topic,conversation
병원,"선생님 수술하면 걸을 수 있을 거라고 하셨잖아요. 그런데 왜 아직도 다리에 감각이 거의 없죠?
수술로 신경 압박은 해소했지만 신경 기능 회복에는 시간이 오래 걸릴 수 있습니다. 재활 치료가 중요합니다.
재활을 해도 전혀 차도가 없으니 답답해서 그럽니다. 수술이 잘못된 건 아닐까 하는 생각도 들고요.
수술 자체는 성공적으로 이루어졌습니다. 다만 환자분의 손상 정도가 심해서 회복 속도가 더딜 수 있습니다.
그럼 평생 이렇게 살아야 할 수도 있다는 건가요? 너무 절망적이네요.
아직 단정하기는 이릅니다. 꾸준히 재활 치료를 받으시면 분명 호전될 가능성이 있습니다. 희망을 잃지 마세요.
알겠습니다… 노력은 해보겠지만 솔직히 힘드네요."
병원,"김선생님 내일 컨퍼런스 케이스 준비 다 되셨어요? 305호 환자 건이요.
네 영상 자료랑 차트 리뷰 마쳤습니다. 생각보다 소견이 좀 애매하더라고요.
맞아요. 저도 영상 봤는데 판독이 쉽지 않겠어요. 다른 과 의견도 필요할까요?
영상의학과랑 종양내과 교수님께 자문 구해볼까 합니다.
좋은 생각이네요. 그럼 내일 뵙겠습니다.
네 내일 뵙죠."
병원,"박선생 혹시 다음 주 화요일 오전 수술방 비어있나요? 응급 케이스가 생길 수도 있어서요.
화요일 오전이요? 잠시만요 스케줄 확인해 볼게요. 아 이미 제 수술이 잡혀있네요.
그렇군요. 오후는 어떤가요?
오후는 아직 비어있습니다. 필요하시면 잡아드릴까요?
네 우선 잡아주시면 감사하겠습니다. 확정되면 다시 말씀드릴게요.
알겠습니다. 그렇게 해놓죠."
병원,"최선생님 혹시 502호 환자 신경과 협진 보셨나요? 결과가 아직 안 올라와서요.
아 제가 어제 오후에 의뢰했는데 아직 회신이 없네요. 담당 선생님께 연락 한번 해볼까요?
네 부탁 좀 드릴게요. 환자분이 계속 불편해하셔서요.
알겠습니다. 지금 바로 연락해보고 결과 알려드리겠습니다.
감사합니다."
병원,"이선생 이번 학회지에 실린 당뇨병 신약 논문 보셨어요?
아뇨 아직 못 봤는데. 효과가 괜찮게 나왔나요?
네 임상 결과가 꽤 인상적이더라고요. 부작용도 적고요.
오 그래요? 저도 한번 찾아서 읽어봐야겠네요. 정보 고마워요.
별말씀을요. 나중에 같이 이야기 나눠봐도 좋겠네요.
좋습니다."
병원,"710호 환자 증상이 좀 비전형적이지 않나요? 초기 진단이 맞는지 다시 검토해봐야 할 것 같아요.
저도 그렇게 생각합니다. 감별해야 할 질환이 몇 가지 더 있어 보여요.
추가로 어떤 검사를 해보면 좋을까요?
우선 복부 CT랑 종양표지자 검사를 다시 해보는 게 어떨까 싶습니다.
네 동의합니다. 그렇게 진행하죠. 결과 나오면 다시 상의해요.
알겠습니다."
병원,"선생님 603호 환자분 혈압이 계속 150 이상으로 높게 측정됩니다.
그래요? 처방된 혈압약은 제때 드렸고요?
네 투약 시간 맞춰 드렸는데 조절이 잘 안되네요.
알겠습니다. 그럼 용량 조절해서 추가 오더 낼게요. 차트 확인해주세요.
네 선생님. 확인하고 바로 투약 준비하겠습니다.
네 부탁해요. 다른 불편감은 없으시죠?
두통 약간 호소하셨습니다.
알겠습니다. 이따 회진 때 다시 볼게요."
병원,"김간호사님 201호 환자 내일 오전 내시경 오더 맞게 들어갔나요?
네 선생님. 확인했습니다. 금식 안내도 드렸고요.
동의서는 받으셨죠?
네 어제 저녁에 보호자분 오셔서 받아두었습니다.
잘하셨어요. 검사 전 처치 필요한 거 있으면 미리 준비해주세요.
알겠습니다. 준비해 놓겠습니다."
병원,"박간호사 10시에 수술 예정인 707호 환자분 준비 다 됐나요?
네 선생님. 바이탈 안정적이고 수술 전 투약도 마쳤습니다. 수술 동의서도 확인했고요.
네 좋습니다. 환자분 불안해하시진 않고요?
괜찮으십니다. 잘 설명드렸어요.
알겠습니다. 곧 수술방으로 연락 갈 겁니다.
네 대기하고 있겠습니다."
병원,"선생님 508호 환자분이 수술 부위 통증을 계속 호소하시는데 처방된 진통제로는 조절이 잘 안되는 것 같아요.
그래요? PCA는 잘 누르고 계시고요?
네 그런데도 아프다고 하시네요. 열이나 다른 증상은 없고요.
음… 그럼 다른 계열 진통제로 변경해볼게요. 오더 수정할 테니 확인 후 투약해주세요.
네 알겠습니다. 감사합니다."
병원,"이간호사님 내일 퇴원 예정인 312호 환자분 퇴원 교육 자료 준비됐죠?
네 선생님. 약 복용법이랑 주의사항 외래 일정까지 다 준비했습니다.
좋습니다. 특히 상처 소독 방법 잘 설명해주시고 이상 증상 시 바로 연락하도록 안내해주세요.
네 알겠습니다. 시연도 같이 해드리겠습니다.
네 꼼꼼하게 부탁드려요.
걱정 마세요."
병원,"최선생님 인계할게요. 1201호 환자분 밤새 특별한 이벤트는 없었어요. 바이탈 안정적이고요.
네 알겠습니다. 1203호 환자는요? 어제 열이 좀 있었는데.
해열제 드리고 새벽에 다시 쟀는데 정상으로 떨어졌어요. 그래도 계속 주시해주세요.
네 그럴게요. 수액 남은 용량은 차트에 기록했죠?
네 다 기록해뒀어요. 수고하세요.
네 선생님도 수고하셨어요."
병원,"박선생님 혹시 병동에 수액 세트 여유분 좀 있나요? 저희 스테이션에 거의 다 떨어져서요.
저희도 아까 확인해보니 몇 개 안 남았던데요. 중앙공급실에 요청해야 할 것 같아요.
아 그래요? 그럼 제가 지금 바로 연락해서 요청할게요.
네 부탁드려요. 저도 다른 부족한 물품 없는지 한번 더 확인해 볼게요.
네 감사합니다."
병원,"이선생님 705호 환자분 거동이 아직 불편하신데 화장실 가고 싶어 하셔서요. 혹시 잠시 도와주실 수 있을까요?
아 네 그럼요. 지금 바로 갈게요. 혼자서는 힘드시죠?
네 제가 부축해도 좀 불안해서요. 같이 도와주시면 안전할 것 같아요.
알겠습니다. 얼른 갈게요. 다른 필요한 건 없고요?
네 괜찮아요. 감사합니다!"
병원,"오늘 신규 입원 환자가 많네요. 업무 분담을 좀 해야 할 것 같아요.
맞아요. 제가 우선 바이탈 측정 돌고 있을 테니 선생님께서 입원 환자 초기 간호정보조사 좀 맡아주시겠어요?
네 좋아요. 그럼 저는 입원 환자 먼저 보고 있을게요. 중간에 도움이 필요하면 말씀드릴게요.
네 그러세요. 저도 측정 끝나면 바로 도울게요.
감사합니다. 힘내요!"
병원,"김선생님 식사는 하셨어요? 오늘따라 유난히 바쁘네요.
아니요 아직요. 선생님은요? 짬이 안 나네요 정말.
저도요. 커피라도 한잔 타 드릴까요? 잠시 숨 좀 돌리게요.
아 너무 좋죠. 감사해요. 저도 잠깐 쉬고 와야겠어요.
네 얼른 타 올게요. 조금만 힘내세요!
네 선생님도요!"
병원,"간호사 선생님 802호 환자분 퇴원 수속 언제쯤 가능할까요? 보호자분께서 기다리고 계셔서요.
아 네. 최종 퇴원 오더 확인 중입니다. 10분 정도면 될 것 같습니다.
알겠습니다. 그럼 보호자분께 잠시만 더 기다려달라고 안내하겠습니다.
네 최대한 빨리 처리해서 연락드리겠습니다.
감사합니다."
병원,"간호사 선생님 607호 환자분 연하곤란식으로 변경 오더가 났는데 어느 정도 점도로 드리면 될까요?
아 네. 담당 선생님께서 아주 묽은 미음 정도로 시작하자고 하셨어요. 건더기는 전혀 없어야 하고요.
네 알겠습니다. 아주 묽은 미음으로 준비해서 올려 보내겠습니다.
네 감사합니다. 잘 부탁드립니다."
병원,"김선생 302호 환자분 말인데 그렇게 보수적으로 접근하는 게 맞을까요? 최신 가이드라인은 좀 다르던데요.
제 경험상 이 환자분께는 이 방법이 더 안전하다고 판단했습니다. 가이드라인이 항상 정답은 아니죠.
물론 경험도 중요하지만 근거 중심 의학도 무시할 순 없지 않습니까? 나중에 문제 생기면 어쩌시려고요.
책임은 제가 집니다. 정 걱정되시면 김선생님께서 직접 보시겠어요?
됐습니다. 알아서 잘 하시겠죠. 결과만 좋으면 됩니다.
당연하죠."
병원,"박선생님 아까 504호 환자 IV 라인 교체 부탁드렸는데 아직 안됐네요? 다음 근무자한테 넘기시게요?
아 그거요? 지금 막 하려던 참이었어요. 다른 급한 콜이 많아서요. 선생님은 좀 한가하셨나 봐요?
저도 제 할 일 하느라 바빴거든요? 기본적인 건 좀 제때 해주시면 안 될까요?
네네 알겠습니다. 지금 바로 할게요. 뭘 그렇게까지 말씀하세요.
네 해주세요 그럼."
병원,"이선생 내일 컨퍼런스 발표 자료 준비는 다 돼가요? 이번에도 막판에 허둥대지 말고 미리 좀 하시죠.
네 거의 다 했습니다. 선배님처럼 손이 빠르지 못해서 죄송하네요.
빨라서 좋은 게 아니라 그냥 미리 하는 겁니다. 기본적인 거잖아요. 혹시 도움이 필요하면 말… 하려다 말았습니다. 알아서 잘 하겠죠.
네 제가 알아서 하겠습니다. 걱정 안 하셔도 됩니다.
걱정이라뇨. 그냥 우리 과 전체 이미지 문제니까 그렇죠."
병원,"최선생님 스테이션에 EKG 용지 거의 다 떨어졌던데 신청 안 하셨어요? 어제 저녁 근무 때 확인하셨어야죠.
제가 어제 확인했을 땐 충분히 있었는데요? 오늘 오전에 누가 많이 썼나 보죠.
그래도 재고 체크하고 미리 신청하는 게 맞지 않나요? 당장 써야 하는데 없으면 어떡해요.
지금이라도 신청하면 되잖아요. 꼭 제 탓처럼 말씀하시네요.
그럼 지금 빨리 신청이나 해주세요."
병원,"선생님 708호 환자 퇴원 서류 아직 안 내려왔는데 언제쯤 주실 수 있나요? 환자분 계속 기다리세요.
네 지금 다른 일 처리 중이라서요. 오더 확인하고 처리하려면 시간 좀 걸려요. 밑에선 원래 그렇게 기다리는 거 아닌가요?
그래도 퇴원 결정 나셨으면 바로 처리해주셔야 저희도 업무를 보죠. 저희도 마냥 기다릴 순 없어요.
네 알겠습니다. 최대한 빨리 해볼게요.
네… 그럼 부탁드립니다."
동사무소,"이 서류가 아니라고요? 제가 제대로 뽑아온 것 같은데요.
아닙니다. 요청하신 서류랑 달라요. 확인해보세요.
어... 진짜네. 죄송합니다. 제가 착각했나 봐요.
필요한 서류 이름이 정확히 뭐죠? 다시 알려주세요.
가족관계증명서 상세본이요. 이걸로는 안 되나요?
네 이건 기본증명서네요. 상세본으로 다시 발급받으셔야 해요.
아... 네. 죄송합니다. 다시 뽑아올게요."
동사무소,"저 전입신고 하러 왔는데요.
신분증이랑 계약서 주셨나요?
네? 계약서도 필요한가요? 그냥 왔는데...
전입신고 시에는 신분증과 거주지 증빙 서류가 필요합니다.
아... 몰랐어요. 그럼 오늘은 신고 못 하나요?
서류 없이는 불가능합니다. 준비해서 다시 방문해주세요.
네... 알겠습니다. 죄송합니다."
동사무소,"아버지 인감증명서 발급 가능한가요?
위임장하고 아버지 신분증 사본 가져오셨어요?
위임장이요? 그냥 가족이면 되는 거 아니었어요?
안됩니다. 인감은 본인 또는 정식 위임받은 대리인만 가능해요.
아... 그럼 어떻게 해야 하죠? 지금 당장 필요한데.
위임장 양식 드릴 테니 작성하고 도장 받아서 다시 오세요.
네... 알겠습니다. 번거롭게 해드려 죄송합니다."
동사무소,"등본 발급 수수료가 왜 이렇게 많이 나왔죠?
혹시 전체 세대원 주민등록번호 뒷자리 다 나오게 뽑으셨나요?
네. 그렇게 해야 하는 줄 알고요.
제출하는 곳에서 별도 요청 없으면 보통 가리고 뽑으세요.
아... 그럼 이거 잘못 뽑은 거네요? 환불 안 되죠?
네 이미 발급된 서류는 환불이 어렵습니다. 죄송합니다.
그렇군요... 다음부턴 잘 확인해야겠네요."
동사무소,"침대 버리려고 하는데 스티커 어디서 사나요?
대형 폐기물 스티커 말씀이시죠? 저쪽 창구요.
아 네. 얼마짜리 사야 할지 모르겠는데...
폐기물 종류랑 크기 알려주시면 안내해 드릴게요.
그냥 일반 싱글 침대 매트리스요.
싱글 매트리스는 8천 원짜리 붙이시면 됩니다.
네 감사합니다. 알려주셔서 고맙습니다."
동사무소,"저... 번호표 뽑은 지 한참 됐는데 언제쯤 될까요?
죄송합니다. 지금 앞에 대기 민원이 좀 많아서요.
얼마나 더 기다려야 할까요? 급한 일이라서요.
정확히 말씀드리긴 어렵지만 최대한 빨리 처리해 드리겠습니다.
혹시 점심시간 걸리는 건 아니겠죠?
12시 전에는 처리될 것 같습니다. 조금만 더 기다려주세요.
네... 알겠습니다. 부탁드립니다."
동사무소,"이 서류 작성하다가 모르는 부분이 있어서요.
어떤 부분인지 말씀해주시겠어요?
여기 '세대주와의 관계'는 뭐라고 적어야 해요? 제가 세대주인데.
본인이 세대주시면 '본인'이라고 적으시면 됩니다.
아 '본인'이요? 네 감사합니다.
다른 궁금한 점은 없으시고요?
네 이제 다 알 것 같아요. 감사합니다."
동사무소,"얼마 전에 이사 왔는데 주소 변경은 어디서 해요?
전입신고 말씀이시죠? 번호표 뽑고 잠시만 기다려주세요.
아 전입신고라고 하는군요. 네 알겠습니다.
신분증 꼭 챙기셨죠?
네 여기 있습니다. 얼마나 걸릴까요?
작성 시간 제외하면 금방 끝납니다.
네 감사합니다."
